Topic,word,per
1,그대,14823.9
1,사랑,5522.4
1,어요,3186.0
1,마음,1659.7
1,당신,1493.1
1,사랑 사랑,1116.5
1,그대 그대,1017.2
1,다가,881.9
1,그대 사랑,830.0
1,사랑 그대,796.2
1,오늘,711.0
1,가요,702.0
1,언제,659.9
1,사랑 사랑 사랑,608.3
1,그대만,602.1
1,자꾸,598.8
1,안녕,588.6
1,우리,583.8
1,가슴,510.3
1,영원,500.9
1,하루,468.2
1,생각,434.4
1,눈물,427.3
1,매일,421.4
1,조금,405.6
1,행복,400.2
1,그대 마음,394.2
1,고백,385.3
1,미소,382.6
1,보고,382.1
1,세상,373.1
1,모습,363.6
1,라보,357.8
1,어도,344.0
1,사람,340.2
1,얼굴,319.2
1,어요 그대,314.2
1,사랑 사랑 사랑 사랑,277.2
1,아해,270.9
1,그대 모습,268.2
1,처음,266.1
1,하나요,259.4
1,그대 생각,252.2
1,안녕 안녕,251.2
1,아무,245.2
1,아주,242.8
1,자꾸 자꾸,230.7
1,오늘 그대,220.2
1,가득,218.5
1,항상,212.1
1,다리,208.8
1,다가 다가,206.7
1,지금,205.2
1,입술,203.9
1,수가,203.7
1,눈빛,203.5
1,사람 그대,203.3
1,그대 그대 그대,194.2
1,자꾸만,192.3
1,우리 사랑,190.8
1,노래,189.7
1,마음 그대,189.2
1,혹시,188.6
1,고마,186.5
1,그대 오늘,183.2
1,지나,182.0
1,기대,180.4
1,그대 어요,177.2
1,사랑 어요,177.2
1,그대 우리,177.2
1,언제 그대,172.2
1,사랑 사랑 사랑 사랑 사랑,171.2
1,멀리,171.1
1,어요 사랑,164.2
1,그대 사람,163.6
1,순간,162.4
1,어서,161.8
1,걸음,161.7
1,위해,161.4
1,그대로,160.3
1,여요,159.2
1,내겐,155.8
1,목소리,155.5
1,시간,155.0
1,잡고,148.4
1,얼마나,147.1
1,건가,144.5
1,기억,144.4
1,그대 세상,144.2
1,생각 그대,141.2
1,그대 얼굴,140.2
1,눈물 그대,139.2
1,그대 기억,139.1
1,햇살,137.7
1,그대 영원,137.2
1,약속,136.3
1,그대 미소,135.2
1,어깨,134.0
1,선물,131.7
1,겨울,131.0
1,거리,130.2
1,몰래,129.8
1,안고,128.6
1,혼자,128.5
1,야야,127.5
1,가까이,127.1
1,해주,126.7
1,바람,125.3
1,모두,123.1
1,아침,121.2
1,인걸,119.8
1,아름,116.5
1,이름,116.0
1,둘이서,116.0
1,아직,113.8
1,표정,108.1
1,잠시,107.7
1,웃음,105.2
1,도록,104.7
1,한번,104.0
1,오늘밤,99.7
1,심장,99.3
1,얘기,98.2
1,보이,97.0
1,시작,96.6
1,가지,96.3
1,용기,95.7
1,이상,95.1
1,슬픔,94.5
1,향기,94.3
1,벚꽃,94.3
1,어디,93.9
1,오직,93.4
1,이대,93.0
1,장미,93.0
1,면서,92.0
1,레이,91.6
1,때문,89.6
1,마다,89.0
1,사랑 마음,88.9
1,아하,87.9
1,보아,86.8
1,온종일,86.2
1,하늘,86.2
1,기도,85.1
1,마주,85.1
1,어쩌면,83.9
1,바보,83.8
1,영원 사랑,83.2
1,행운,83.1
1,종일,81.8
1,각하,81.1
1,는걸,79.6
1,조금 다가,77.0
1,맘속,77.0
1,소리,76.1
1,전해,76.0
1,인사,75.1
1,사실,74.9
1,전부,74.8
1,귓가,74.5
1,하루 종일,74.4
1,오늘 사랑,74.0
1,키스,72.3
1,무엇,72.2
1,바로,71.5
1,첫사랑,71.4
1,어제,71.0
1,이면,70.4
1,라만,66.7
1,조심,66.2
1,표현,65.8
1,먼저,65.5
1,외로,65.3
1,내게로,64.5
1,만큼,63.9
1,걱정,63.6
1,감사,61.8
1,그리움,61.3
1,내일,61.1
1,손길,60.7
1,사랑 노래,60.5
1,그날,57.8
1,지면,57.6
1,어색,56.9
1,마음 마음,56.7
1,사라,56.4
1,기분,55.9
1,음으로,54.9
1,추억,54.3
1,지고,54.3
1,꽃잎,54.2
1,마음 사랑,54.0
1,지지,54.0
1,운명,53.5
1,가끔,53.5
1,아가,53.5
1,달라,53.1
1,무도,53.1
1,숨기,52.5
1,사랑 언제,51.5
1,가나,51.1
1,사랑 영원,50.5
1,말로,50.4
1,천사,50.3
1,그때,50.0
1,기다림,49.9
1,사랑 오늘,49.7
1,는가,49.6
1,세월,49.3
1,기만,48.8
1,위로,48.4
1,대도,48.3
1,이기,48.1
1,상상,47.8
1,이유,47.4
1,외로움,47.4
1,온통,47.2
1,가오,47.1
1,기적,46.6
1,사랑 시작,46.5
1,근거,46.1
1,한마디,46.0
1,감고,46.0
1,오늘이,45.8
1,서로,45.4
1,가장,45.4
1,충분,44.8
1,근거리,44.7
1,이란,44.5
1,하루하루,44.5
1,사랑 우리,44.5
1,수도,43.8
1,가도,43.6
1,더라도,43.3
1,마냥,43.2
1,평생,43.0
1,머리,42.9
1,한참,42.6
1,가면,42.6
1,레게,42.4
1,전하,42.1
1,무슨,42.0
1,마지막,41.7
1,이상하,41.2
1,이루,41.0
1,가야,40.5
1,누군가,40.4
1,어진,39.8
1,어가,39.4
1,어깨 기대,39.2
1,이처럼,38.9
1,홀로,38.6
1,편지,38.6
1,언제 사랑,38.5
1,오래,38.4
1,한단,38.4
1,서서,38.3
1,만날,38.3
1,만난,37.6
1,느낌,36.4
1,눈동자,36.3
1,사랑 세상,35.9
1,런가,35.8
1,마음속,35.7
1,입맞춤,35.3
1,준비,34.8
1,사랑 시간,34.8
1,수록,34.7
1,소원,34.5
1,깊이,34.3
1,이나,34.2
1,자신,34.2
1,나무,34.1
1,영화,33.8
1,대신,33.4
1,어쩜,33.2
1,꿈속,33.2
1,하나로,33.0
1,밤새,32.7
1,치면,31.9
1,거려,31.9
1,지난,31.7
1,서도,31.7
1,간직,31.6
1,여자,31.2
1,계절,31.2
1,커피,31.1
1,오랫동안,31.1
1,숨결,30.7
1,아마,30.4
1,이야기,30.2
1,을지,30.1
1,남아,30.1
1,서면,29.8
1,변치,29.8
1,우연,29.7
1,외로워,29.6
1,주지,29.3
1,오기,29.3
1,부시,29.1
1,불어,29.0
1,라서,28.8
1,자꾸 생각,28.8
1,비밀,28.8
1,일지,28.8
1,아픔,28.4
1,달이,28.4
1,두드,28.4
1,낙엽,28.2
1,고개,27.9
1,리지,27.9
1,어찌,27.8
1,우릴,27.6
1,나타,27.6
1,점점,27.1
1,조차,27.0
1,여운,26.8
1,아보,26.8
1,연인,26.5
1,가슴 사랑,26.5
1,허락,26.5
1,고서,26.4
1,우산,26.4
1,린다,26.3
1,망설,26.2
1,사랑 한단,26.0
1,진심,25.9
1,의미,25.8
1,이지,25.8
1,필요,25.7
1,뒷모습,25.6
1,매일 매일,25.6
1,빌어,25.4
1,근대,25.2
1,연습,25.1
1,거기,25.0
1,맑은,25.0
1,오지,24.9
1,창가,24.8
1,오늘 하루,24.7
1,마치,24.2
1,한순간,24.0
1,려고,23.9
1,기고,23.8
1,한숨,23.6
1,그것,23.5
1,자리,23.5
1,주네,23.4
1,이제야,23.3
1,가을,23.3
1,밤하늘,23.0
1,불안,22.7
1,해지,22.7
1,조금 조금,22.2
1,사랑 이란,22.2
1,기하,22.1
1,이토,21.9
1,부디,21.7
1,나라,21.7
1,별처럼,21.5
1,축복,21.5
1,조그만,21.4
1,사람인,21.3
1,저리,21.2
1,봄바람,21.2
1,분명,21.1
1,스레,21.0
1,손짓,21.0
1,지네,20.7
1,아이,20.6
1,문득,20.5
1,차오,20.4
1,여주,20.4
1,익숙,20.1
1,가운,20.1
1,기쁨,20.0
1,내지,20.0
1,갈수록,19.7
1,간절,19.6
1,맴도,19.5
1,보이지,19.5
1,지도,19.5
1,설레임,19.1
1,부탁,19.0
1,한잔,18.8
1,세상 사랑,18.8
1,리다,18.7
1,피하,18.4
1,하니,18.4
1,부족,18.3
1,거란,18.3
1,살짝,18.2
1,나기,18.0
1,의심,17.8
1,아내,17.8
1,듯이,17.6
1,오늘 우리,17.3
1,대답,17.1
1,마법,17.1
1,깜짝,16.9
1,가기,16.8
1,발끝,16.6
1,사랑 지금,16.5
1,편안,16.5
1,하루 하루,16.4
1,사랑 하니,16.3
1,주기,16.3
1,발걸음,16.3
1,어둠,16.3
1,갈라,16.2
1,부신,16.0
1,꽃처럼,16.0
1,처음 만난,15.9
1,수만,15.9
1,지게,15.9
1,말투,15.8
1,거짓,15.6
1,우리 처음,15.6
1,장난,15.5
1,여서,15.3
1,욕심,15.2
1,가슴속,14.8
1,더욱,14.8
1,내야,14.8
1,주문,14.8
1,무지개,14.7
1,때론,14.6
1,사랑 아무,14.5
1,까운,14.4
1,단둘,14.3
1,영혼,14.1
1,어보,14.0
1,동안,13.9
1,물어,13.7
1,서두,13.7
1,온기,13.7
1,지나 가면,13.7
1,이해,13.7
1,세상 아름,13.6
1,요즘,13.6
1,로만,13.4
1,서성,13.4
1,다른,13.4
1,달래,13.4
1,일어,13.3
1,지우,13.3
1,고요,13.3
1,생각 사랑,13.2
1,고민,13.1
1,야만,13.0
1,포기,13.0
1,담배,12.8
1,희미,12.7
1,특별,12.7
1,너머,12.5
1,평범,12.5
1,달빛,12.5
1,헤어,12.2
1,무얼,12.2
1,걸음 걸음,12.1
1,원망,12.0
1,차마,11.9
1,종이,11.9
1,여가,11.8
1,부서,11.8
1,오래전,11.7
1,별빛,11.6
1,사랑 기억,11.6
1,대하,11.5
1,보고 보고,11.4
1,상관,11.3
1,마음 모두,11.3
1,무너,11.3
1,실수,11.3
1,회하,11.2
1,설명,11.2
1,거짓말,11.1
1,시리,11.1
1,제일,11.0
1,다행,10.9
1,인연,10.8
1,움직,10.7
1,벌써,10.7
1,멍하니,10.7
1,이번,10.6
1,농담,10.5
1,손끝,10.4
1,문제,10.4
1,마저,10.3
1,솔직,10.3
1,파도,10.2
1,기지,10.1
1,아야,10.0
1,노을,10.0
1,미안,9.9
1,다짐,9.9
1,나로,9.8
1,거울,9.8
1,일인,9.8
1,누가,9.8
1,무거,9.8
1,사랑 행복,9.7
1,도대체,9.7
1,리도,9.7
1,멀리 멀리,9.7
1,안부,9.6
1,눈물 사랑,9.6
1,하진,9.5
1,크리스마스,9.4
1,가게,9.4
1,머릴,9.3
1,라라라,9.2
1,반복,9.2
1,리기,9.2
1,그동안,9.1
1,다음,9.0
1,마디,9.0
1,이불,9.0
1,눈치,8.9
1,저녁,8.9
1,금방,8.9
1,그림자,8.9
1,속삭임,8.8
1,후회,8.8
1,갈래,8.8
1,소녀,8.6
1,여전,8.6
1,사랑 눈물,8.6
1,피곤,8.5
1,망설 이지,8.4
1,역시,8.4
1,소식,8.3
1,두운,8.3
1,돌이,8.2
1,사랑 만큼,8.2
1,바람 불어,8.1
1,자라,8.1
1,핸드폰,8.1
1,지금 이대,8.1
1,보기,8.0
1,외면,8.0
1,타고,7.9
1,아직까지,7.9
1,한번 한번,7.8
1,별거,7.7
1,창문,7.7
1,행복 사랑,7.7
1,시계,7.6
1,저기,7.6
1,다정,7.4
1,모자라,7.4
1,사뿐,7.4
1,다린,7.4
1,그녀,7.3
1,나인,7.3
1,어젯밤,7.3
1,빗물,7.1
1,전화,7.1
1,절대,7.1
1,얘길,7.1
1,착각,7.0
1,아무 걱정,7.0
1,라라,7.0
1,생각 오늘,6.9
1,사이,6.9
1,편이,6.8
1,상처,6.7
1,사진,6.7
1,직하,6.6
1,길이,6.6
1,내기,6.6
1,발자국,6.5
1,모습 그대로,6.5
1,소용,6.5
1,결혼,6.4
1,깜빡,6.4
1,원한,6.3
1,카페,6.3
1,고도,6.3
1,모자,6.3
1,오랜만,6.3
1,유난,6.2
1,누굴,6.2
1,혼자 사랑,6.1
1,자랑,6.1
1,안개,6.0
1,무릎,6.0
1,지금 사랑,6.0
1,고장,5.9
1,버릇,5.9
1,주위,5.8
1,새벽,5.7
1,아름 다운,5.7
1,봄날,5.6
1,뒤척,5.6
1,순수,5.6
1,크게,5.6
1,번만,5.5
1,손가락,5.5
1,아오지,5.5
1,반짝,5.5
1,세상 우리,5.4
1,이별,5.4
1,오후,5.4
1,주인공,5.4
1,절대로,5.1
1,무심,5.1
1,만약,5.1
1,때로는,5.0
1,거나,4.9
1,인지,4.9
1,냄새,4.9
1,굳이,4.8
1,이도,4.8
1,활짝,4.8
1,요하,4.8
1,다운,4.7
1,화려,4.7
1,대로,4.7
1,기억 기억,4.7
1,날씨,4.6
1,사랑 아직,4.6
1,옛날,4.6
1,머릿속,4.6
1,어떡,4.5
1,골목길,4.5
1,은지,4.4
1,우리 시간,4.4
1,확실,4.3
1,보지,4.3
1,서로 사랑,4.3
1,부담,4.3
1,지금 순간,4.3
1,이상은,4.2
1,끝내,4.2
1,거릴,4.2
1,오해,4.2
1,가라,4.1
1,머리 발끝,4.1
1,게로,4.1
1,래서,4.1
1,투명,4.0
1,웠던,4.0
1,노래 노래,3.9
1,하루 지나,3.9
1,우울,3.9
1,순간 순간,3.9
1,구들,3.9
1,자기,3.8
1,다만,3.8
1,숨소리,3.8
1,올해,3.8
1,두려움,3.7
1,궁금,3.7
1,라며,3.7
1,그늘,3.7
1,계속,3.6
1,주저,3.6
1,바보 사랑,3.5
1,보고 어서,3.5
1,만남,3.5
1,간다,3.5
1,정도,3.4
1,밤새 도록,3.4
1,시간 우리,3.3
1,웃기,3.3
1,만하,3.3
1,기억 우리,3.2
1,온도,3.2
1,바라지,3.2
1,아들,3.2
1,우지,3.2
1,치도,3.2
1,믿음,3.1
1,아무 아무,3.1
1,랄라라,3.1
1,남자,3.1
1,안해,3.1
1,아지,3.1
1,생각 우리,3.1
1,그땐,3.0
1,피어,3.0
1,제발,2.9
1,채운,2.9
1,기억 사랑,2.9
1,그린,2.8
1,아직 사랑,2.7
1,존재,2.7
1,공기,2.6
1,얼마,2.6
1,화장,2.6
1,오늘 오늘,2.5
1,뭔가,2.5
1,자존심,2.4
1,중요,2.4
1,어안,2.4
1,진실,2.4
1,문자,2.3
1,어른,2.3
1,예감,2.3
1,감기,2.3
1,불빛,2.3
1,사람 사랑,2.3
1,연애,2.3
1,반대,2.3
1,아쉬움,2.3
1,조명,2.2
1,민하,2.2
1,달리,2.1
1,자연,2.1
1,따윈,2.1
1,아버,2.0
1,니지,1.9
1,별일,1.9
1,우리 헤어,1.9
1,시간 지나,1.9
1,갑자기,1.8
1,갈리,1.8
1,주치,1.8
1,온몸,1.8
1,물든,1.7
1,참고,1.7
1,오히려,1.7
1,방울,1.7
1,미래,1.7
1,정신,1.7
1,핑계,1.6
1,연하,1.6
1,해하,1.6
1,짜증,1.6
1,그림,1.6
1,조각,1.5
1,유일,1.5
1,시절,1.5
1,겨우,1.5
1,사소,1.5
1,완벽,1.5
1,원래,1.5
1,그거,1.5
1,취해,1.5
1,가시,1.4
1,한지,1.4
1,우리 추억,1.4
1,오른,1.4
1,며칠,1.4
1,사랑 사람,1.4
1,라지,1.3
1,하늘 위로,1.3
1,눈앞,1.3
1,창밖,1.3
1,여름,1.3
1,마음대로,1.2
1,장면,1.2
1,잡지,1.2
1,지난날,1.2
1,타오,1.2
1,전화기,1.2
1,지나 시간,1.2
1,지루,1.2
1,지금 어디,1.1
1,아무 의미,1.1
1,간지,1.1
1,미안 미안,1.0
1,미련,0.9
1,훗날,0.9
1,지기,0.9
1,희망,0.9
1,기회,0.9
1,맘껏,0.9
1,최고,0.9
1,확인,0.8
1,일도,0.8
1,먼지,0.8
1,여행,0.8
1,구름,0.8
1,나이,0.8
1,노력,0.7
1,자주,0.7
1,더라면,0.7
1,인생,0.7
1,사람과,0.7
1,연락,0.7
1,예전,0.7
1,지금 우리,0.7
1,하단,0.7
1,더니,0.7
1,관심,0.6
1,아무 생각,0.6
1,현실,0.6
1,어딘가,0.6
1,가로등,0.6
1,나야,0.6
1,그게,0.6
1,위험,0.6
1,멜로디,0.6
1,취한,0.6
1,하자,0.6
1,혼자 혼자,0.5
1,감정,0.5
1,빈자리,0.5
1,답던,0.5
1,당장,0.5
1,도망,0.5
1,음악,0.5
1,감당,0.4
1,주변,0.4
1,친구,0.4
1,고통,0.4
1,나니,0.4
1,자고,0.4
1,우리 우리,0.4
1,더러,0.4
1,습관,0.4
1,아름 답던,0.4
1,침묵,0.4
1,생각 생각,0.4
1,신경,0.4
1,흔적,0.4
1,시선,0.4
1,선명,0.4
1,잘못,0.3
1,사라 지지,0.3
1,청춘,0.3
1,파서,0.3
1,평소,0.3
1,드라마,0.3
1,일상,0.3
1,동네,0.3
1,만해,0.3
1,용서,0.3
1,피해,0.3
1,잠깐,0.3
1,우리 서로,0.3
1,시원,0.3
1,보석,0.3
1,단어,0.3
1,우리 사이,0.3
1,별로,0.3
1,몸짓,0.3
1,취하,0.3
1,건너,0.3
1,아래,0.3
1,매번,0.2
1,낯선,0.2
1,인정,0.2
1,태양,0.2
1,어제 오늘,0.2
1,무언가,0.2
1,바다,0.2
1,주말,0.2
1,니야,0.2
1,행동,0.2
1,어어,0.2
1,공간,0.2
1,사랑 모두,0.2
1,치기,0.2
1,차라리,0.2
1,었다,0.2
1,풍경,0.2
1,바닥,0.2
1,부러,0.2
1,가사,0.2
1,행복 행복,0.2
1,대한,0.2
1,상황,0.2
1,지구,0.2
1,확신,0.2
1,전혀,0.2
1,주머니,0.2
1,따라서,0.2
1,진짜,0.2
1,이건,0.2
1,오늘 내일,0.2
1,힘껏,0.2
1,환상,0.2
1,버스,0.2
1,따위,0.2
1,라가,0.2
1,대해,0.2
1,고요한,0.2
1,신발,0.2
1,라라라라,0.2
1,살랑,0.2
1,언덕,0.2
1,세상 사람,0.2
1,매력,0.2
1,하늘 아래,0.2
1,스물,0.2
1,색깔,0.2
1,자유,0.2
1,초콜릿,0.2
1,애매,0.2
1,지금 지금,0.2
1,제대로,0.2
1,맘대로,0.2
1,방안,0.2
1,불편,0.2
1,재미,0.2
1,그때 그때,0.2
1,구석,0.2
1,다른 사랑,0.2
1,오빠,0.2
1,선택,0.2
1,만큼 사랑,0.2
1,연기,0.2
1,우리 지금,0.2
1,정답,0.2
1,우리 이별,0.2
1,질투,0.2
1,아름 웠던,0.2
1,루루,0.2
1,사람 모두,0.2
1,어디 어디,0.2
1,질문,0.2
1,번호,0.2
1,아아,0.2
1,도착,0.2
1,얼음,0.2
1,어차피,0.2
1,단지,0.2
1,사람 사람,0.2
1,아직 아직,0.2
1,분위기,0.2
1,적당,0.2
1,침대,0.2
1,서울,0.2
1,정리,0.2
1,엄마,0.2
1,방법,0.2
1,햇빛,0.2
1,속도,0.2
1,어머,0.2
1,나나,0.2
1,날개,0.2
1,파란,0.2
1,다른 사람,0.2
1,하라,0.2
1,우리 기억,0.2
1,우주,0.2
1,아빠,0.2
1,도시,0.2
1,어간,0.2
1,여야,0.2
1,완전,0.2
1,모래,0.2
1,일단,0.2
1,그때 우리,0.2
1,여름밤,0.2
1,가끔 생각,0.2
1,성공,0.2
1,멋대로,0.2
1,리듬,0.2
1,사랑 이별,0.2
1,헤엄,0.2
1,연한,0.2
1,대화,0.2
1,거지,0.2
1,구나,0.2
1,시원 바람,0.2
1,대체,0.2
1,무대,0.2
1,제자리,0.2
1,과거,0.2
1,찬란,0.2
1,시간 시간,0.2
1,관계,0.2
1,화가,0.2
1,아무 일도,0.2
1,자유로,0.2
1,억지로,0.2
1,었어,0.2
1,변명,0.2
1,푸른,0.2
1,한강,0.2
1,데리,0.2
1,바로 지금,0.2
1,긴장,0.2
1,아아 아아,0.2
1,하하,0.2
1,하든,0.2
1,세계,0.2
1,여기저기,0.2
1,당하,0.2
1,높이,0.2
1,하필,0.2
1,난리,0.2
1,게임,0.2
1,허리,0.2
1,너희,0.2
1,나나 나나,0.2
1,나나 나나 나나,0.2
1,나나 나나 나나 나나,0.2
1,나나 나나 나나 나나 나나,0.2
1,반말,0.2
1,달라 달라,0.2
1,반말 반말,0.2
1,반말 반말 반말,0.2
1,반말 반말 반말 반말,0.2
1,반말 반말 반말 반말 반말,0.2
2,사랑,18068.2
2,사람,4893.7
2,눈물,3181.5
2,행복,2750.7
2,우리,2606.0
2,이별,2031.7
2,마음,1821.3
2,가슴,1760.8
2,세상,1734.9
2,아직,1689.4
2,미안,1373.2
2,바보,1347.1
2,만큼,1327.1
2,기억,1259.2
2,사랑 사랑,1189.9
2,헤어,1155.3
2,언제,1148.7
2,모습,1117.9
2,다른,1096.9
2,모두,1068.0
2,혼자,1051.2
2,이란,1008.4
2,시간,1000.7
2,생각,997.0
2,아무,986.7
2,위해,974.5
2,마지막,951.6
2,제발,946.0
2,상처,944.1
2,영원,923.1
2,우리 사랑,895.8
2,수가,885.2
2,면서,884.8
2,보고,880.4
2,어도,877.0
2,추억,825.5
2,서로,809.2
2,지금,800.2
2,한번,774.2
2,항상,729.9
2,때문,680.3
2,이유,680.0
2,어서,677.6
2,약속,644.6
2,아가,619.5
2,아픔,608.5
2,가지,598.4
2,후회,595.7
2,슬픔,590.7
2,처음,589.3
2,내겐,575.8
2,하니,548.0
2,해주,541.7
2,그게,529.8
2,조차,502.7
2,거짓말,502.5
2,조금,488.6
2,사랑 사람,478.0
2,라보,456.2
2,그녀,447.2
2,얼마나,442.2
2,전부,433.2
2,라서,425.8
2,그땐,423.5
2,도록,420.2
2,다리,419.3
2,그때,416.1
2,아주,409.2
2,사랑 우리,406.8
2,다른 사람,403.7
2,지나,398.6
2,오직,394.4
2,혹시,392.6
2,이해,392.2
2,사랑 이란,388.7
2,사람 사랑,387.1
2,미련,387.0
2,리지,379.7
2,가끔,375.1
2,잘못,362.6
2,는걸,362.4
2,순간,360.4
2,지도,356.8
2,다가,352.4
2,한단,348.8
2,자신,345.4
2,얘기,343.5
2,노래,339.2
2,고마,338.8
2,이대,336.9
2,아직 사랑,326.7
2,이제야,325.3
2,사람 사람,315.4
2,려고,314.7
2,이상,296.7
2,만난,294.9
2,래서,288.6
2,인걸,287.6
2,여자,287.5
2,남자,286.8
2,수록,284.2
2,한마디,282.3
2,수도,281.9
2,먼저,278.8
2,끝내,276.1
2,지지,272.0
2,사랑 한단,270.4
2,아보,270.2
2,이름,265.6
2,하자,264.5
2,용서,262.4
2,잡고,262.3
2,대도,262.3
2,차라리,256.7
2,매일,252.7
2,진심,249.9
2,오래,249.6
2,안녕,247.3
2,파도,246.8
2,그대로,246.7
2,기도,245.1
2,하루,243.8
2,지난,242.3
2,어쩌면,238.0
2,우리 헤어,236.2
2,잠시,233.8
2,지우,233.7
2,사랑 마음,230.5
2,운명,230.4
2,만남,226.9
2,그날,226.1
2,웃음,224.8
2,그리움,224.6
2,자꾸,222.9
2,친구,222.7
2,남아,222.3
2,시작,220.6
2,만날,220.5
2,가장,219.4
2,누군가,217.3
2,행복 행복,217.2
2,예전,215.2
2,야만,214.7
2,사랑 아직,213.7
2,지고,210.3
2,우연,206.5
2,간다,206.0
2,부디,205.0
2,말로,203.5
2,부족,202.8
2,세월,201.4
2,기적,200.4
2,걱정,200.1
2,사랑 만큼,198.2
2,동안,198.2
2,멀리,197.8
2,노력,197.4
2,달라,197.2
2,마다,196.2
2,때론,196.0
2,어디,195.1
2,사랑 기억,193.3
2,다른 사랑,193.2
2,나야,191.7
2,전화,191.2
2,소리,190.9
2,심장,189.5
2,미소,188.9
2,무엇,187.3
2,음으로,186.8
2,사랑 시간,186.0
2,만큼 사랑,185.2
2,듯이,183.6
2,사랑 이별,183.2
2,기대,182.4
2,의미,182.1
2,보지,177.6
2,사랑 행복,176.7
2,고백,175.0
2,원망,174.6
2,나라,174.6
2,안고,174.2
2,사랑 세상,173.6
2,눈빛,173.2
2,얼굴,172.8
2,외로움,170.4
2,자꾸만,169.7
2,마음 사랑,169.3
2,혼자 사랑,169.3
2,눈물 사랑,168.8
2,생각 사랑,168.2
2,위로,167.7
2,뒷모습,167.6
2,이도,166.1
2,자리,166.0
2,인연,165.8
2,영원 사랑,165.2
2,그것,165.0
2,미안 미안,164.7
2,아야,164.7
2,기만,161.5
2,평생,160.6
2,잡지,158.1
2,해지,158.0
2,행복 사랑,154.7
2,기쁨,152.3
2,목소리,152.0
2,번만,151.6
2,하라,150.7
2,아마,150.0
2,사랑 언제,148.9
2,사랑 지금,148.9
2,기억 사랑,148.2
2,여전,148.1
2,어진,148.0
2,었다,147.5
2,회하,147.2
2,서로 사랑,146.1
2,사랑 하니,146.1
2,사랑 아무,145.9
2,절대,145.4
2,세상 사랑,144.9
2,대신,144.8
2,사랑 영원,143.8
2,가슴 사랑,142.9
2,욕심,142.9
2,보이,142.8
2,충분,142.5
2,내야,141.7
2,우리 이별,141.2
2,소용,140.2
2,거짓,140.2
2,각하,140.2
2,지금 사랑,138.1
2,익숙,137.8
2,내지,137.5
2,사랑 눈물,136.8
2,결혼,135.9
2,사실,134.8
2,사랑 모두,134.6
2,지면,133.0
2,주기,132.8
2,주지,132.5
2,아름,131.3
2,외면,131.3
2,마저,131.3
2,라만,129.8
2,바보 사랑,128.9
2,길이,128.4
2,모자,126.3
2,내게로,125.4
2,이기,123.8
2,언제 사랑,121.9
2,가면,121.8
2,선물,121.3
2,하나로,121.2
2,건가,121.0
